state,statehouse_district_number,full_name,first,middle,surname,suffix,party_code,incumbent_status,withdrew_status,disqualified_status,notes,district_name,county_name,county,count,predicted_gender,gender_prob,party,pred.whi,pred.bla,pred.his,pred.asi,pred.oth,avg_white,avg_black,avg_his,avg_asi,avg_other,predicted_race,race_binary
MI,55,Mark Tisdel,Mark,NA,Tisdel,NA,100,1,0,0,NA,State House District 55,Oakland,125,1378167,male,1,1,0.7368666789327328,0.1724169908598979,0.002839970500964052,0.0038779528507222705,0.08399840685568298,0.7368666789327328,0.1724169908598979,0.002839970500964052,0.0038779528507222705,0.08399840685568298,White,White
MI,55,Trevis Harrold,Trevis,NA,Harrold,NA,200,0,0,0,NA,State House District 55,Oakland,125,1061,male,0.99,2,0.14356298730629274,0.7841249428424668,0.0011054490307744328,0,0.07120662082046605,0.14356298730629274,0.7841249428424668,0.0011054490307744328,0,0.07120662082046605,Black,Non-White
MI,55,Alexander Hawkins,Alexander,NA,Hawkins,NA,200,0,0,0,NA,State House District 55,Oakland,125,644339,male,1,2,0.4063297177402837,0.3063911650416397,0.06475455861919915,0.029173622336533672,0.19335093626234373,0.4063297177402837,0.3063911650416397,0.06475455861919915,0.029173622336533672,0.19335093626234373,White,White
MI,55,Neil Oza,Neil,NA,Oza,NA,200,0,1,0,NA,State House District 55,Oakland,125,206722,male,1,2,0.0029418260291154898,0.00015638073058031293,1.739826671429346e-4,0.9787356190495566,0.01799219152360456,0.0029418260291154898,0.00015638073058031293,1.739826671429346e-4,0.9787356190495566,0.01799219152360456,Asian,Non-White
MI,56,Sharon MacDonell,Sharon,NA,MacDonell,NA,200,1,0,0,NA,State House District 56,Oakland,125,489621,female,0.99,2,0.9587597814458146,0.010110966079657141,0.002332116804422629,0.008091800337323655,0.020705335332781898,0.9587597814458146,0.010110966079657141,0.002332116804422629,0.008091800337323655,0.020705335332781898,White,White
MI,56,Dave Kniffen,Dave,NA,Kniffen,NA,100,0,0,0,NA,State House District 56,Oakland,125,515066,male,1,1,0.5817306228769741,0.007889832487809528,0.012401522197776531,0.028810834309233035,0.3691671881282069,0.5817306228769741,0.007889832487809528,0.012401522197776531,0.028810834309233035,0.3691671881282069,White,White
MI,57,Thomas E Kuhn,Thomas,E,Kuhn,NA,100,1,0,0,NA,State House District 57,Macomb,099,1246099,male,1,1,0.9919205533665699,9.691707845336568e-4,2.3113366995457723e-4,2.4775010247448943e-4,0.006631392076467306,0.9919205533665699,9.691707845336568e-4,2.3113366995457723e-4,2.4775010247448943e-4,0.006631392076467306,White,White
MI,57,Aisha Farooqi,Aisha,NA,Farooqi,NA,200,0,0,0,NA,State House District 57,Macomb,099,95259,female,0.98,2,5.510970855814839e-4,9.452089330261666e-4,0.0018741457604768822,0.898733753831729,0.09789579438918643,5.510970855814839e-4,9.452089330261666e-4,0.0018741457604768822,0.898733753831729,0.09789579438918643,Asian,Non-White
MI,57,Tyler Fox,Tyler,NA,Fox,NA,200,0,0,0,NA,State House District 57,Macomb,099,216488,male,0.99,2,0.8337973419181296,0.04627261668294267,0.0028180506141370857,0.006033018922943049,0.11107897186184762,0.8337973419181296,0.04627261668294267,0.0028180506141370857,0.006033018922943049,0.11107897186184762,White,White
MI,57,Douglas Waggener,Douglas,NA,Waggener,NA,200,0,0,0,NA,State House District 57,Macomb,099,226153,male,1,2,0.9364038081042291,0.007329432763652095,0.0035580070464634136,0.0019946582075237645,0.0507140938781316,0.9364038081042291,0.007329432763652095,0.0035580070464634136,0.0019946582075237645,0.0507140938781316,White,White
MI,58,Nate Shannon,Nate,NA,Shannon,NA,200,1,0,0,NA,State House District 58,Macomb,099,20333,male,0.97,2,0.31083507938164523,0.5625103213431604,0.0016576014734523662,0.03050462872065954,0.09449236908108255,0.31083507938164523,0.5625103213431604,0.0016576014734523662,0.03050462872065954,0.09449236908108255,Black,Non-White
MI,58,Donald T Eason,Donald,T,Eason,NA,100,0,1,0,NA,State House District 58,Macomb,099,193170,male,1,1,0.7580480473623576,0.21810547089899518,4.56781494037256e-5,0.0010084063618414122,0.022792397227401954,0.7580480473623576,0.21810547089899518,4.56781494037256e-5,0.0010084063618414122,0.022792397227401954,White,White
MI,58,Roger Goodrich,Roger,NA,Goodrich,NA,100,0,0,0,NA,State House District 58,Macomb,099,377833,male,1,1,0.8828460879623438,0.037029632242673485,0.008633501842284027,0.005533798589296137,0.0659569793634026,0.8828460879623438,0.037029632242673485,0.008633501842284027,0.005533798589296137,0.0659569793634026,White,White
MI,58,Ron Robinson,Ron,NA,Robinson,NA,100,0,0,0,NA,State House District 58,Macomb,099,314252,male,0.99,1,0.18508700516096918,0.6829240889849354,0.0015465827702414896,0.008788402324214014,0.12165392075963996,0.18508700516096918,0.6829240889849354,0.0015465827702414896,0.008788402324214014,0.12165392075963996,Black,Non-White
MI,59,Douglas C Wozniak,Douglas,C,Wozniak,NA,100,1,0,0,NA,State House District 59,Macomb,099,226153,male,1,1,0.9928108373811996,3.51950794432847e-4,2.3963837656669265e-4,2.585087412845016e-4,0.006339064706516385,0.9928108373811996,3.51950794432847e-4,2.3963837656669265e-4,2.585087412845016e-4,0.006339064706516385,White,White
MI,59,Jean Zott,Jean,NA,Zott,NA,100,0,0,0,NA,State House District 59,Macomb,099,802250,female,0.62,1,0.9851475803471856,0,0.002919342720901284,0.011933076931913086,0,0.9851475803471856,0,0.002919342720901284,0.011933076931913086,0,White,White
MI,59,Jason Pulaski,Jason,NA,Pulaski,NA,200,0,0,0,NA,State House District 59,Macomb,099,786241,male,1,2,0.9192544329593487,0.0015553825466240576,0.01245838362841144,0.01627970704424531,0.05045209382137044,0.9192544329593487,0.0015553825466240576,0.01245838362841144,0.01627970704424531,0.05045209382137044,White,White
MI,60,Joseph Aragona,Joseph,NA,Aragona,NA,100,1,0,0,NA,State House District 60,Macomb,099,790654,male,0.99,1,0.8041517816627388,0.00133549693244356,0.009264263529664796,0.12958313952554662,0.05566531834960626,0.8041517816627388,0.00133549693244356,0.009264263529664796,0.12958313952554662,0.05566531834960626,White,White
MI,60,Shelly Fraley,Shelly,NA,Fraley,NA,200,0,0,0,NA,State House District 60,Macomb,099,20492,female,0.97,2,0.8941074326521455,0.034108729225514244,0.0023123923794129745,0.007952563708125403,0.0615188820348018,0.8941074326521455,0.034108729225514244,0.0023123923794129745,0.007952563708125403,0.0615188820348018,White,White
MI,61,Denise Mentzer,Denise,NA,Mentzer,NA,200,1,0,0,NA,State House District 61,Macomb,099,408243,female,1,2,0.914540396297281,0.01083030555790897,0.006774719425943955,0.0048821516734276656,0.06297242704543836,0.914540396297281,0.01083030555790897,0.006774719425943955,0.0048821516734276656,0.06297242704543836,White,White
MI,61,Russ Clearly,Russ,NA,Clearly,NA,100,0,0,0,NA,State House District 61,Macomb,099,44074,male,1,1,0.738739883177228,0.12630583075373203,0.01520573695094698,0.02804676050020146,0.0917017886178915,0.738739883177228,0.12630583075373203,0.01520573695094698,0.02804676050020146,0.0917017886178915,White,White
MI,61,John Grosssenbacher,John,NA,Grosssenbacher,NA,100,0,0,0,NA,State House District 61,Macomb,099,2692560,male,1,1,0.6509528291732452,0.2237395790271502,0.015740487467005206,0.014864966153287154,0.09470213817931233,0.6509528291732452,0.2237395790271502,0.015740487467005206,0.014864966153287154,0.09470213817931233,White,White
MI,61,Robert Woktowicz,Robert,NA,Woktowicz,NA,100,0,0,0,NA,State House District 61,Macomb,099,1566661,male,1,1,0.6389026821560321,0.25448387282202145,0.013923221797394735,0.007199704774143566,0.08549051845040816,0.6389026821560321,0.25448387282202145,0.013923221797394735,0.007199704774143566,0.08549051845040816,White,White
MI,62,Alicia St. Germaine,Alicia,NA,St. Germaine,NA,100,1,0,0,NA,State House District 62,Macomb,099,385039,female,0.99,1,0.17102818656708582,0.015614138576903509,0.019885780496840085,0.005894102338243222,0.7875777920209275,0.17102818656708582,0.015614138576903509,0.019885780496840085,0.005894102338243222,0.7875777920209275,Other,Non-White
MI,62,Michelle Levine-Woodman,Michelle,NA,Levine-Woodman,NA,200,0,0,0,NA,State House District 62,Macomb,099,904069,female,1,2,0.8219340690882379,0.06482516783882904,0.023337334934127586,0.020704538347400304,0.06919888979140518,0.8219340690882379,0.06482516783882904,0.023337334934127586,0.020704538347400304,0.06919888979140518,White,White
MI,63,Jay DeBoyer,Jay,NA,DeBoyer,NA,100,1,0,0,NA,State House District 63,St. Clair,147,361798,male,0.97,1,0.7871870445581797,0.025293088985710407,0.018432607182105782,0.010802728967876412,0.1582845303061277,0.7871870445581797,0.025293088985710407,0.018432607182105782,0.010802728967876412,0.1582845303061277,White,White
MI,63,Michael Zoran,Michael,NA,Zoran,NA,100,0,0,0,NA,State House District 63,St. Clair,147,2530843,male,1,1,0.775094409942605,0.0619834332158835,0.03149715175225889,0.0020304110144991777,0.12939459407475337,0.775094409942605,0.0619834332158835,0.03149715175225889,0.0020304110144991777,0.12939459407475337,White,White
MI,63,Robert E Kelly-McFarland,Robert,E,Kelly-McFarland,NA,200,0,0,0,NA,State House District 63,St. Clair,147,1566661,male,1,2,0.9795510053923734,0.007728861989735695,6.487152035829374e-4,1.7228096626327665e-5,0.01205418931768156,0.9795510053923734,0.007728861989735695,6.487152035829374e-4,1.7228096626327665e-5,0.01205418931768156,White,White
MI,64,John Anter,John,NA,Anter,NA,200,0,0,0,NA,State House District 64,St. Clair,147,2692560,male,1,2,0.9074478661546351,0.010688825727117757,0,0.002966641639511148,0.07889666647873594,0.9074478661546351,0.010688825727117757,0,0.002966641639511148,0.07889666647873594,White,White
MI,64,Mathew Castillo,Mathew,NA,Castillo,NA,200,0,0,0,NA,State House District 64,St. Clair,147,61680,male,0.99,2,0.07940714275143018,0.0010504656746516353,0.7703248758986497,0.038446188784738045,0.11077132689053035,0.07940714275143018,0.0010504656746516353,0.7703248758986497,0.038446188784738045,0.11077132689053035,Hispanic,Non-White
MI,64,Ken Heuvelman,Ken,NA,Heuvelman,NA,200,0,0,0,NA,State House District 64,St. Clair,147,337251,male,0.99,2,0.9235617100212697,0,0.0019303908130534858,0,0.07450789916567668,0.9235617100212697,0,0.0019303908130534858,0,0.07450789916567668,White,White
MI,64,Jorja Baldwin,Jorja,NA,Baldwin,NA,100,0,0,0,NA,State House District 64,St. Clair,147,1024,female,0.98,1,0.765388149671883,0.02098033861513447,0.004819452554458778,0.0013732663270399025,0.2074387928314839,0.765388149671883,0.02098033861513447,0.004819452554458778,0.0013732663270399025,0.2074387928314839,White,White
MI,64,Gary R Eisen,Gary,R,Eisen,NA,100,0,0,0,NA,State House District 64,St. Clair,147,504588,male,1,1,0.9895638758902088,4.912664020443204e-4,1.180604972679242e-4,3.411590587570673e-5,0.009792681304603224,0.9895638758902088,4.912664020443204e-4,1.180604972679242e-4,3.411590587570673e-5,0.009792681304603224,White,White
MI,64,Jordan Epperson,Jordan,NA,Epperson,NA,100,0,1,0,NA,State House District 64,St. Clair,147,148590,male,0.9,1,0.7414405998926078,0.0257103636753431,0.008402741043132225,7.539135010677356e-4,0.22369238188784915,0.7414405998926078,0.0257103636753431,0.008402741043132225,7.539135010677356e-4,0.22369238188784915,White,White
MI,64,Dan Geiersbach,Dan,NA,Geiersbach,NA,100,0,0,0,NA,State House District 64,St. Clair,147,552501,male,0.99,1,0.9123386957762747,0,0.008996613306409235,0,0.07866469091731611,0.9123386957762747,0,0.008996613306409235,0,0.07866469091731611,White,White
MI,64,Ryan Maxon,Ryan,NA,Maxon,NA,100,0,0,0,NA,State House District 64,St. Clair,147,645787,male,0.99,1,0.8382433301867211,0.009068083497076974,0.012393970502894895,0.0031707568211618753,0.13712385899214508,0.8382433301867211,0.009068083497076974,0.012393970502894895,0.0031707568211618753,0.13712385899214508,White,White
MI,64,Joseph G Pavlov,Joseph,G,Pavlov,NA,100,0,0,0,NA,State House District 64,St. Clair,147,790654,male,0.99,1,0.9935902754715574,6.958176763841854e-5,7.134960072456582e-4,8.609222935917265e-5,0.005540554524199251,0.9935902754715574,6.958176763841854e-5,7.134960072456582e-4,8.609222935917265e-5,0.005540554524199251,White,White
MI,65,Jaime Greene,Jaime,NA,Greene,NA,100,1,0,0,NA,State House District 65,St. Clair,147,202646,male,0.96,1,0.5914284552876449,0.02193234854573947,0.14347225941299618,0.001764387184483388,0.24140254956913607,0.5914284552876449,0.02193234854573947,0.14347225941299618,0.001764387184483388,0.24140254956913607,White,White
MI,65,Shirley Tomczak,Shirley,NA,Tomczak,NA,200,0,0,0,NA,State House District 65,St. Clair,147,239202,female,1,2,0.9744880097765874,0.0010194642342554688,0.0049468742565149425,2.307086085374682e-4,0.019314943124104686,0.9744880097765874,0.0010194642342554688,0.0049468742565149425,2.307086085374682e-4,0.019314943124104686,White,White
MI,66,Josh Schriver,Josh,NA,Schriver,NA,100,1,0,0,NA,State House District 66,Oakland,125,292629,male,1,1,0.8140446293149031,0.005785605899649518,0.012902231389412086,0.032882229700477404,0.13438530369555793,0.8140446293149031,0.005785605899649518,0.012902231389412086,0.032882229700477404,0.13438530369555793,White,White
MI,66,Randy LeVasseur,Randy,NA,LeVasseur,NA,100,0,0,0,NA,State House District 66,Oakland,125,223897,male,0.99,1,0.8619921552042424,0.0731832176534123,0.008208381133248377,0.007920923138402373,0.04869532287069445,0.8619921552042424,0.0731832176534123,0.008208381133248377,0.007920923138402373,0.04869532287069445,White,White
MI,66,Jeffrey M Omtvedt,Jeffrey,M,Omtvedt,NA,100,0,1,0,NA,State House District 66,Oakland,125,270873,male,1,1,0.9964482547327881,0.003047976280281476,5.037689869304448e-4,0,0,0.9964482547327881,0.003047976280281476,5.037689869304448e-4,0,0,White,White
MI,66,Shawn Almeranti-Crosby,Shawn,NA,Almeranti-Crosby,NA,200,0,0,0,NA,State House District 66,Oakland,125,50363,male,0.94,2,0.4784290334462993,0.3937752820627179,0.0036445602027803167,0.013737065173018745,0.1104140591151837,0.4784290334462993,0.3937752820627179,0.0036445602027803167,0.013737065173018745,0.1104140591151837,White,White
MI,67,Phil Green,Phil,NA,Green,NA,100,1,0,0,NA,State House District 67,Lapeer,087,221477,male,0.99,1,0.7880816560420165,0.07350288799924881,0.005463385463834205,0.002941487873830896,0.13001058262106954,0.7880816560420165,0.07350288799924881,0.005463385463834205,0.002941487873830896,0.13001058262106954,White,White
MI,67,Sherri J Cross,Sherri,J,Cross,NA,100,0,0,0,NA,State House District 67,Lapeer,087,47277,female,1,1,0.9809816740131523,0.005816886175367425,9.043786910484704e-5,1.6080222489710065e-5,0.01309492171988573,0.9809816740131523,0.005816886175367425,9.043786910484704e-5,1.6080222489710065e-5,0.01309492171988573,White,White
MI,67,Sherry J Marden,Sherry,J,Marden,NA,100,0,0,0,NA,State House District 67,Lapeer,087,129009,female,0.99,1,0.9849707704643863,0.0011805518976548547,1.0092371819121734e-4,3.761404846876374e-5,0.013710139871298866,0.9849707704643863,0.0011805518976548547,1.0092371819121734e-4,3.761404846876374e-5,0.013710139871298866,White,White
MI,67,Anissa J Buffin,Anissa,J,Buffin,NA,200,0,0,0,NA,State House District 67,Lapeer,087,29945,female,0.98,2,0.7688010026614883,0.1445226689731135,0.005944277104044411,0,0.0807320512613538,0.7688010026614883,0.1445226689731135,0.005944277104044411,0,0.0807320512613538,White,White
MI,68,David W Martin,David,W,Martin,NA,100,1,0,0,NA,State House District 68,Genesee,049,3489607,male,1,1,0.9308987035488004,0.049811070588252716,4.233454050837552e-4,1.2881081097677077e-4,0.018738069646886346,0.9308987035488004,0.049811070588252716,4.233454050837552e-4,1.2881081097677077e-4,0.018738069646886346,White,White
MI,68,Tim Sneller,Tim,NA,Sneller,NA,200,0,0,0,NA,State House District 68,Genesee,049,566116,male,1,2,0.8601365123030209,0.013225788434224055,0.001330175409767524,0.005802549176101771,0.11950497467688587,0.8601365123030209,0.013225788434224055,0.001330175409767524,0.005802549176101771,0.11950497467688587,White,White
MI,69,Jasper Ryan Martus,Jasper,Ryan,Martus,NA,200,1,0,0,NA,State House District 69,Genesee,049,40204,male,0.99,2,0.9793152072966714,0.008905480855226739,6.087279806395107e-4,6.320977002151121e-4,0.010538486167247205,0.9793152072966714,0.008905480855226739,6.087279806395107e-4,6.320977002151121e-4,0.010538486167247205,White,White
MI,69,Patrick Duvendeck,Patrick,NA,Duvendeck,NA,100,0,0,0,NA,State House District 69,Genesee,049,917582,male,1,1,0.4190649351914673,0.4464200301558253,0.012210190788134264,0.003833311835238445,0.11847153202933462,0.4190649351914673,0.4464200301558253,0.012210190788134264,0.003833311835238445,0.11847153202933462,Black,Non-White
MI,70,Cynthia R Neeley,Cynthia,R,Neeley,NA,200,1,0,0,NA,State House District 70,Genesee,049,346628,female,1,2,0.8812271361599532,0.09134494910576928,0.0013069747627835811,1.5775041352896374e-4,0.0259631895579649,0.8812271361599532,0.09134494910576928,0.0013069747627835811,1.5775041352896374e-4,0.0259631895579649,White,White
MI,70,Michael Floyd Clack,Michael,Floyd,Clack,NA,200,0,0,0,NA,State House District 70,Genesee,049,2530843,male,1,2,0.8743315794447264,0.11418093032050582,5.5601572910520265e-5,1.4826935655920948e-5,0.011417061726201418,0.8743315794447264,0.11418093032050582,5.5601572910520265e-5,1.4826935655920948e-5,0.011417061726201418,White,White
MI,70,Rob Waskoviak,Rob,NA,Waskoviak,NA,100,0,0,0,NA,State House District 70,Genesee,049,362047,male,1,1,0.48557821221214925,0.25928721708991825,0.009870990699150897,0.002285033228460959,0.24297854677032063,0.48557821221214925,0.25928721708991825,0.009870990699150897,0.002285033228460959,0.24297854677032063,White,White
MI,71,Brian BeGole,Brian,NA,BeGole,NA,100,1,0,0,NA,State House District 71,Shiawassee,155,860237,male,1,1,0.8443187108101566,0.010879138966504638,0.026980991426433554,0.0024320324905418673,0.11538912630636333,0.8443187108101566,0.010879138966504638,0.026980991426433554,0.0024320324905418673,0.11538912630636333,White,White
MI,71,Kevin Rathbun,Kevin,NA,Rathbun,NA,100,0,0,0,NA,State House District 71,Shiawassee,155,1257153,male,1,1,0.9055906582508793,1.0737479970565473e-4,0.00814549867238765,0.002444385594568961,0.0837120826824585,0.9055906582508793,1.0737479970565473e-4,0.00814549867238765,0.002444385594568961,0.0837120826824585,White,White
